Situação,Imagem,Ano,KM,Título,UF,Link,Valor do Lance,Data Leilão
Leilão ao vivo em: 5 dias 12h59m33s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443365480_9c05759d-be1d-4c49-8637-087e2e38d0ad_pequena_leilo.webp,2013,195.751 km,VOLKSWAGEN/FOX ROCK IN RIO (4P/2P),PA,https://leilo.com.br/leilao/benevides-para/carros/volkswagen/fox-rock-in-rio-(4p%2F2p)/ano.2014/3227982e-0027-11f0-8c72-02420a00002d,"R$ 23.700,00",26/06/2025
Leilão ao vivo em: 5 dias 13h3s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2017,91.067 km,FORD/KA HATCH SE 1.0 B (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/ford/ka-hatch-se-1.0-b-(4p)/ano.2018/13b6dc29-3d5c-11f0-b593-02420a000005,"R$ 22.500,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2017,N/A,RENAULT/KWID INTENSE (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/renault/kwid-intense-(4p)/ano.2018/bf12d8db-4251-11f0-b593-02420a000005,"R$ 21.800,00",26/06/2025
Leilão ao vivo em: 5 dias 13h1m2s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750446077628_3d3540b5-eec5-4b33-95cc-858ce0b9d580_pequena_leilo.webp,2014,N/A,CHEVROLET/PRISMA LT (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/prisma-lt-(4p)/ano.2014/d3f52534-4399-11f0-b593-02420a000005,"R$ 23.100,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2009,145.137 km,FIAT/PALIO FIRE ECONOMY (2P/4P),PA,https://leilo.com.br/leilao/benevides-para/carros/fiat/palio-fire-economy-(2p%2F4p)/ano.2010/c23546f3-34f5-11f0-9f79-02420a000005,"R$ 13.200,00",26/06/2025
Leilão ao vivo em: 5 dias 13h2m29s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443337325_e6f82542-1a30-41af-8b6a-e2c52bf93647_pequena_leilo.webp,2021,180.413 km,FIAT/UNO ATTRACTIVE (4P/2P),PA,https://leilo.com.br/leilao/benevides-para/carros/fiat/uno-attractive-(4p%2F2p)/ano.2021/e7c48ac2-d99a-11ef-903d-02420a000042,"R$ 27.900,00",26/06/2025
Leilão ao vivo em: 5 dias 13h3m24s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443437285_125f6ff2-3835-493a-93c7-2e6ed2c8f245_pequena_leilo.webp,2015,253.689 km,VOLKSWAGEN/NOVO FOX COMFORTLINE ME (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/volkswagen/novo-fox-comfortline-me-(4p)/ano.2016/947f893a-2d89-11ee-8751-02420a000029,"R$ 25.500,00",26/06/2025
Leilão ao vivo em: 5 dias 13h3m52s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443472669_51ee50d0-481e-4299-9f23-9a5e6820abb2_pequena_leilo.webp,2016,278.813 km,VOLKSWAGEN/NOVO VOYAGE TRENDLINE MBV (4P),BA,https://leilo.com.br/leilao/candeias-bahia/carros/volkswagen/novo-voyage-trendline-mbv-(4p)/ano.2017/5c1df30c-fe48-11ed-81dc-02420a000018,"R$ 23.800,00",26/06/2025
Leilão ao vivo em: 5 dias 13h4m22s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443469166_0b179fbb-adae-4778-9a7b-18f8ef426b52_pequena_leilo.webp,2016,30.707 km,FIAT/STRADA WORKING CABINE SIMPLES E,BA,https://leilo.com.br/leilao/candeias-bahia/carros/fiat/strada-working-cabine-simples-e/ano.2017/c0bd8f52-ce88-11ef-8e48-02420a000017,"R$ 28.500,00",26/06/2025
Leilão ao vivo em: 5 dias 13h4m51s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443459400_8da3db29-cd45-4493-adf4-1998f9e5a9df_pequena_leilo.webp,2012,161.824 km,FIAT/PALIO ATTRACTIVE 1.0 (2P/4P),BA,https://leilo.com.br/leilao/candeias-bahia/carros/fiat/palio-attractive-1.0-(2p%2F4p)/ano.2012/65fa8d93-0005-11f0-8c72-02420a00002d,"R$ 15.200,00",26/06/2025
Leilão ao vivo em: 5 dias 13h5m21s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443502920_6f238259-356b-4377-b0d3-d024c084cff6_pequena_leilo.webp,2014,275.710 km,RENAULT/LOGAN EXPRESSION (4P),BA,https://leilo.com.br/leilao/candeias-bahia/carros/renault/logan-expression-(4p)/ano.2015/a3fd498c-5c70-11ee-81b8-02420a0000b1,"R$ 19.100,00",26/06/2025
Leilão ao vivo em: 5 dias 13h6m34s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443855671_af37a18b-0c24-447e-a24f-3ad1997e6975_pequena_leilo.webp,2024,12.546 km,HYUNDAI/HB20 TA FE.PLAT (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/hyundai/hb20-ta-fe.plat-(4p)/ano.2025/193e06bc-3b32-11f0-b593-02420a000005,"R$ 58.400,00",26/06/2025
Leilão ao vivo em: 5 dias 13h7m33s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443887237_d589c47a-5b80-4d88-9e7f-c28153538490_pequena_leilo.webp,2022,79.196 km,FIAT/CRONOS DRIVE,PA,https://leilo.com.br/leilao/benevides-para/carros/fiat/cronos-drive/ano.2022/11db2f4e-e585-11ef-903d-02420a000042,"R$ 38.300,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2022,14.921 km,HYUNDAI/HB20 EVOLUTION,PA,https://leilo.com.br/leilao/benevides-para/carros/hyundai/hb20-evolution/ano.2022/e497498c-211a-11f0-bcc9-02420a000216,"R$ 36.700,00",26/06/2025
Leilão ao vivo em: 5 dias 13h9m32s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443996386_9afae792-93ef-4f92-b5a2-cb6f88d8e3db_pequena_leilo.webp,2019,28.919 km,CHEVROLET/ONIX 10TAT PR1,AM,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/onix-10tat-pr1/ano.2020/fd648e87-1705-11f0-b6cf-02420a00009e,"R$ 41.600,00",26/06/2025
Leilão ao vivo em: 5 dias 13h10m0s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444092666_211bde56-e228-461d-90fd-a429cccdad83_pequena_leilo.webp,2018,288.268 km,RENAULT/KWID ZEN 1.0 MECANICO (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/renault/kwid-zen-1.0-mecanico-(4p)/ano.2019/0d3b8e85-37d9-11f0-bd5d-02420a000005,"R$ 21.400,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2019,163.990 km,FORD/KA HATCH SE 1.0 C (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/ford/ka-hatch-se-1.0-c-(4p)/ano.2020/6f48a82a-2f6c-11f0-9f79-02420a000005,"R$ 27.400,00",26/06/2025
Leilão ao vivo em: 5 dias 13h11m57s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444136440_dfc63cf6-09d5-4a68-bd4b-48012095f368_pequena_leilo.webp,2019,106.731 km,CHEVROLET/ONIX JOYE (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/onix-joye-(4p)/ano.2019/30a5ea4f-328a-11f0-9f79-02420a000005,"R$ 27.700,00",26/06/2025
Leilão ao vivo em: 5 dias 13h13m55s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2012,N/A,CHEVROLET/CELTA LT 1.0L (2P/4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/celta-lt-1.0l-(2p%2F4p)/ano.2012/ad891758-3bd5-11f0-b593-02420a000005,"R$ 15.900,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2011,308.701 km,TOYOTA/COROLLA GLI FLEX (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/toyota/corolla-gli-flex-(4p)/ano.2012/f3266070-21fd-11f0-bcc9-02420a000216,"R$ 32.100,00",26/06/2025
Leilão ao vivo em: 5 dias 13h16m23s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444235827_3ab9f2eb-5843-4a1c-9ca6-caeaa9152d52_pequena_leilo.webp,2021,91.571 km,CHEVROLET/ONIX 10MT HB,AM,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/onix-10mt-hb/ano.2021/77cb31c5-3ca6-11f0-b593-02420a000005,"R$ 33.200,00",26/06/2025
Leilão ao vivo em: 5 dias 13h18m22s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750447956814_9f991b8b-4621-47e6-970c-3d2e60f0c2aa_pequena_leilo.webp,2009,239.506 km,KIA/SPORTAGE EX2 G2,AM,https://leilo.com.br/leilao/manaus-amazonas/carros/kia/sportage-ex2-g2/ano.2010/1c5a8fde-f389-11ef-bd15-02420a00000b,"R$ 21.800,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2019,N/A,CHEVROLET/PRISMA LTZ 1.4 AUTOMATICO (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/prisma-ltz-1.4-automatico-(4p)/ano.2019/c7973723-3c8e-11f0-b593-02420a000005,"R$ 36.000,00",26/06/2025
Leilão ao vivo em: 5 dias 13h19m20s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750425623687_e902f219-d127-4f3b-95e8-7f08d952cb6b_pequena_leilo.webp,2010,N/A,RENAULT/CLIO CAMPUS (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/renault/clio-campus-(4p)/ano.2011/2992b02c-e7c0-11ef-903d-02420a000042,"R$ 11.500,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2018,102.735 km,FIAT/MOBI LIKE (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/mobi-like-(4p)/ano.2018/978bee9c-4073-11f0-b593-02420a000005,"R$ 23.600,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2017,76.517 km,FIAT/ARGO DRIVE (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/fiat/argo-drive-(4p)/ano.2018/e030abe8-2082-11f0-bcc9-02420a000216,"R$ 28.700,00",26/06/2025
Leilão ao vivo em: 5 dias 13h21m18s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750445054268_b17cc9b9-5097-4be6-af5a-9940ef3a9158_pequena_leilo.webp,2018,117.119 km,CHEVROLET/ONIX JOYE (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/chevrolet/onix-joye-(4p)/ano.2018/5d6ff53a-325b-11f0-9f79-02420a000005,"R$ 25.500,00",26/06/2025
Leilão ao vivo em: 5 dias 13h21m48s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750445189675_f299f882-c41d-4178-9527-48114d659ae9_pequena_leilo.webp,2017,96.201 km,FIAT/UNO ATTRACTIVE E (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/uno-attractive-e-(4p)/ano.2017/64b49aea-647f-11ef-a9ca-02420a0000bb,"R$ 21.400,00",26/06/2025
Leilão ao vivo em: 5 dias 13h23m15s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750447950608_693fa524-6f21-4f78-a61f-dc5f9fbdda8a_pequena_leilo.webp,2010,N/A,FIAT/SIENA FIRE FLEX (2P/4P),PA,https://leilo.com.br/leilao/benevides-para/carros/fiat/siena-fire-flex-(2p%2F4p)/ano.2011/c46f96c4-efb0-11ef-bd15-02420a00000b,"R$ 14.200,00",26/06/2025
Leilão ao vivo em: 5 dias 13h23m44s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750446125215_2626560f-bff2-4d6d-87db-4207295b26d1_pequena_leilo.webp,2015,140.215 km,FORD/KA SE (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/ford/ka-se-(4p)/ano.2015/4bd0868b-ff5c-11ef-8c72-02420a00002d,"R$ 21.400,00",26/06/2025
Leilão ao vivo em: 5 dias 13h24m13s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443484226_2aae9104-e799-4b17-a484-59438f527611_pequena_leilo.webp,2009,N/A,FIAT/SIENA FIRE FLEX (2P/4P),PA,https://leilo.com.br/leilao/benevides-para/carros/fiat/siena-fire-flex-(2p%2F4p)/ano.2010/e9a05cb9-b7be-11ef-8e48-02420a000017,"R$ 13.400,00",26/06/2025
Leilão ao vivo em: 5 dias 13h25m12s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443517099_a860da7a-9bb5-421f-b7cf-4ad441cc3b91_pequena_leilo.webp,2013,135.815 km,VOLKSWAGEN/NOVA SAVEIRO CS (2P),PA,https://leilo.com.br/leilao/benevides-para/carros/volkswagen/nova-saveiro-cs-(2p)/ano.2014/6692f1a0-29d5-11f0-9f79-02420a000005,"R$ 24.000,00",26/06/2025
Leilão: Leilão: 26/06/2025 Qui • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2012,140.036 km,FIAT/PALIO ESSENCE (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/palio-essence-(4p)/ano.2013/3a21d901-1927-11f0-bf87-02420a000088,"R$ 19.000,00",26/06/2025
Leilão ao vivo em: 5 dias 13h26m9s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750426645947_41521cb0-0416-4729-9eec-a7ab5986268d_pequena_leilo.webp,2012,137.006 km,NISSAN/MARCH S FLEX (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/nissan/march-s-flex-(4p)/ano.2013/3e8e03ed-2b3b-11f0-9f79-02420a000005,"R$ 17.800,00",26/06/2025
Leilão ao vivo em: 5 dias 13h26m38s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750426547427_65fe9cc8-a2fc-44e0-94cb-bf54a03418cd_pequena_leilo.webp,2011,342.188 km,FIAT/PALIO FIRE ECONOMY (2P/4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/palio-fire-economy-(2p%2F4p)/ano.2012/338733ad-7f34-11ef-a1ff-02420a0000dd,"R$ 15.200,00",26/06/2025
Leilão ao vivo em: 5 dias 13h27m8s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443554603_a0cfd9d3-c078-467f-933e-68aa91856d50_pequena_leilo.webp,2011,180.714 km,CHEVROLET/CELTA LS (2P/4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/celta-ls-(2p%2F4p)/ano.2012/f56e9821-3af4-11f0-b593-02420a000005,"R$ 14.500,00",26/06/2025
Leilão ao vivo em: 5 dias 13h27m37s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750443586606_8f8a4b32-0a94-4ece-98d1-0472fcad9e0e_pequena_leilo.webp,2011,N/A,FIAT/PALIO FIRE ECONOMY (2P/4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/palio-fire-economy-(2p%2F4p)/ano.2011/3367f8e2-3bf2-11f0-b593-02420a000005,"R$ 14.300,00",26/06/2025
Leilão ao vivo em: 5 dias 13h28m7s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444521825_7413cd2f-a691-43d0-a3eb-5b6e51b6269d_pequena_leilo.webp,2018,181.537 km,HYUNDAI/HB20 (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/hyundai/hb20-(4p)/ano.2018/873828d9-2442-11f0-bcc9-02420a000216,"R$ 28.000,00",26/06/2025
Leilão ao vivo em: 5 dias 13h28m36s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444623648_85babfe3-3d8f-49d9-ad56-2f06bcf0aeff_pequena_leilo.webp,2008,233.851 km,RENAULT/SANDERO EXPRESSION 1.0 16V (4P),PA,https://leilo.com.br/leilao/benevides-para/carros/renault/sandero-expression-1.0-16v-(4p)/ano.2009/1237d356-dd6d-11ef-903d-02420a000042,"R$ 13.400,00",26/06/2025
Leilão ao vivo em: 5 dias 13h29m6s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444605422_832b40f3-6ec7-4aed-b28a-a189044d12f9_pequena_leilo.webp,2013,193.866 km,NISSAN/LIVINA,PA,https://leilo.com.br/leilao/benevides-para/carros/nissan/livina/ano.2014/49a68e5e-2215-11f0-bcc9-02420a000216,"R$ 20.600,00",26/06/2025
Leilão ao vivo em: 5 dias 13h29m35s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2012,147.611 km,FORD/KA FLEX (2P/4P),PA,https://leilo.com.br/leilao/benevides-para/carros/ford/ka-flex-(2p%2F4p)/ano.2013/d6cf7ad7-eec4-11ef-bd15-02420a00000b,"R$ 14.600,00",26/06/2025
Leilão ao vivo em: 5 dias 13h29m56s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444648036_6eee22dc-5cd5-4944-9fdc-df36ea646fe1_pequena_leilo.webp,2012,110.295 km,FORD/FIESTA FLEX (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/ford/fiesta-flex-(4p)/ano.2012/cbe365c7-f2b1-11ef-bd15-02420a00000b,"R$ 14.200,00",26/06/2025
Leilão ao vivo em: 5 dias 13h31m25s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444353766_f86beeb7-7944-4da6-ab3c-c398af8da19b_pequena_leilo.webp,2013,184.774 km,HYUNDAI/HB20X (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/hyundai/hb20x-(4p)/ano.2014/f72bfa9b-3672-11f0-bd5d-02420a000005,"R$ 29.400,00",26/06/2025
Leilão ao vivo em: 5 dias 13h31m54s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444668412_8ae69ac2-ca2a-4ee1-98ae-44e91cd991a3_pequena_leilo.webp,2018,211.614 km,HYUNDAI/HB20 UNIQUE (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/hyundai/hb20-unique-(4p)/ano.2019/31534065-96cc-11ef-9088-02420a0000e0,"R$ 29.300,00",26/06/2025
Leilão ao vivo em: 5 dias 13h32m24s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444701659_cbe5460c-26a1-4e3c-aa28-5dd8793e5f47_pequena_leilo.webp,2021,141.554 km,RENAULT/KWID ZEN 1.0 MECANICO (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/renault/kwid-zen-1.0-mecanico-(4p)/ano.2022/065d3334-3a52-11f0-9677-02420a00000b,"R$ 25.700,00",26/06/2025
Leilão ao vivo em: 5 dias 13h33m23s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750444714609_7f104d5b-da97-4203-b925-fa7ad8c13adf_pequena_leilo.webp,2021,246.522 km,RENAULT/KWID ZEN 1.0 MECANICO (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/renault/kwid-zen-1.0-mecanico-(4p)/ano.2022/8d291683-e968-11ef-903d-02420a000042,"R$ 25.800,00",26/06/2025
Leilão ao vivo em: 5 dias 13h33m53s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750445753903_fa3e4f04-048d-4dfd-99e7-a1b040613e90_pequena_leilo.webp,2010,175.984 km,FIAT/STILO ATTRACTIVE DUALOGIC (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/fiat/stilo-attractive-dualogic-(4p)/ano.2011/2ee34757-5ef6-11ef-b7dc-02420a00003e,"R$ 13.100,00",26/06/2025
Leilão ao vivo em: 5 dias 13h34m22s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750445271758_c62d095e-8311-46af-a7d7-4bcc04df045a_pequena_leilo.webp,2018,371.844 km,CHEVROLET/COBALT M LTZ (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/chevrolet/cobalt-m-ltz-(4p)/ano.2019/3e8669f9-e580-11ef-903d-02420a000042,"R$ 32.700,00",26/06/2025
Leilão ao vivo em: 5 dias 13h34m51s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750445725450_cf4ae4dd-33b3-4869-be8c-6cae0a38d3e4_pequena_leilo.webp,2007,206.399 km,VOLKSWAGEN/POLO SEDAN 1.6 (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/volkswagen/polo-sedan-1.6-(4p)/ano.2008/2ae2e2d6-16e4-11ef-b80e-02420a000059,"R$ 15.400,00",26/06/2025
Leilão ao vivo em: 5 dias 13h35m21s,https://leilo.cdndp.com.br/v1/arquivo/2025/6/20/1750445866806_bc0e66d6-1f31-4df4-821a-aef41296f594_pequena_leilo.webp,2009,287.954 km,RENAULT/LOGAN EXPRESSION 1016V (4P),AM,https://leilo.com.br/leilao/manaus-amazonas/carros/renault/logan-expression-1016v-(4p)/ano.2010/6d07ca79-3718-11f0-bd5d-02420a000005,"R$ 11.500,00",26/06/2025
Leilão: Leilão: 28/06/2025 Sáb • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2022,8.029 km,HAOJIAN/AVELLOZ AZ1,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/haojian/avelloz-az1/ano.2022/146dcb4a-3b09-11f0-b593-02420a000005,"R$ 3.800,00",28/06/2025
Leilão ao vivo em: 7 dias 12h50m50s,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2024,N/A,SHINERAY/50Q,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/shineray/50q/ano.2024/221cb393-3184-11f0-9f79-02420a000005,"R$ 3.700,00",28/06/2025
Leilão: Leilão: 28/06/2025 Sáb • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2024,7.177 km,SHINERAY 50Q/XY125 6A,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/shineray-50q/xy125-6a/ano.2024/4abac657-3bca-11f0-b593-02420a000005,"R$ 3.700,00",28/06/2025
Leilão: Leilão: 28/06/2025 Sáb • 12:30,https://leilo.com.br/lote/fotos-modelo/carro.jpg,2024,5.446 km,SHINERAY/50Q,CE,https://leilo.com.br/leilao/eusebio-ceara/carros/shineray/50q/ano.2024/dc163851-3635-11f0-bd5d-02420a000005,"R$ 3.700,00",28/06/2025
